datetime_utc, _conds, _dewptm, _fog, _hail, _heatindexm, _hum, _precipm, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _vism, _wdird, _wdire, _wgustm, _windchillm, _wspdm
20010505-23:30,Haze,15,0,0,29.7,40,,1001,0,0,30,0,0,2.5,120,ESE,,,11.1
20010506-00:30,Haze,16,0,0,30.1,43,,1001,0,0,30,0,0,2.5,110,ESE,,,13
20010506-01:30,Haze,15,0,0,29.7,40,,1002,0,0,30,0,0,2.5,100,East,,,14.8
20010506-02:30,Haze,14,0,0,30.3,35,,1003,0,0,31,0,0,2.5,140,SE,,,14.8
20010506-03:30,Haze,15,0,0,32.6,34,,1003,0,0,33,0,0,3,120,ESE,,,29.6
20010506-04:30,Haze,15,0,0,34.7,30,,1003,0,0,35,0,0,3,130,SE,,,27.8
20010506-05:30,Haze,17,0,0,39.1,29,,1003,0,0,38,0,0,4,120,ESE,,,22.2
20010506-06:30,Haze,16,0,0,40.7,24,,1002,0,0,40,0,0,4,110,ESE,,,14.8
20010506-07:30,Haze,17,0,0,41.5,26,,1002,0,0,40,0,0,4.5,110,ESE,,,14.8
20010506-08:30,Haze,16,0,0,44.4,21,,1001,0,0,43,0,0,4.5,100,East,,,14.8
20010506-09:30,Clear,17,0,0,44.9,22,,1000,0,0,43,0,0,4,60,ENE,,,22.2
20010506-10:30,Clear,17,0,0,44.9,22,,999,0,0,43,0,0,3.5,70,ENE,,,22.2
20010506-11:30,Scattered Clouds,16,0,0,42,23,,998,0,0,41,0,0,3,60,ENE,,,27.8
20010506-12:30,Scattered Clouds,18,0,0,41.9,27,,998,0,0,40,0,0,3,80,East,,,22.2
20010506-13:30,Mostly Cloudy,17,0,0,40.1,27,,998,0,0,39,0,0,2.5,90,East,,,18.5
20010506-14:30,Scattered Clouds,17,0,0,40.1,27,,999,0,0,39,0,0,2.5,90,East,,,18.5
20010506-15:30,Scattered Clouds,16,0,0,37.5,29,,1000,0,0,37,0,0,2.5,80,East,,,27.8
20010506-16:30,Scattered Clouds,15,0,0,35.7,28,,1001,0,0,36,0,0,2.5,90,East,,,33.3
20010506-17:30,Scattered Clouds,15,0,0,34.7,30,,1001,0,0,35,0,0,2.5,80,East,37,,18.5
20010506-18:30,Scattered Clouds,16,0,0,34,34,,1001,0,0,34,0,0,2.5,90,East,37,,18.5
20010506-19:30,Scattered Clouds,16,0,0,33,36,,1001,0,0,33,0,0,2.5,120,ESE,,,22.2
20010506-20:30,Scattered Clouds,17,0,0,32.3,40,,1001,0,0,32,0,0,2.5,90,East,,,18.5
20010506-21:30,Scattered Clouds,17,0,0,32.3,40,,1000,0,0,32,0,0,2.5,100,East,,,24.1
20010506-22:30,Scattered Clouds,17,0,0,31.4,43,,1001,0,0,31,0,0,2.5,100,East,,,22.2
20010506-23:30,Scattered Clouds,15,0,0,30.6,38,,1001,0,0,31,0,0,2.5,110,ESE,40.7,,22.2
20010507-00:30,Scattered Clouds,16,0,0,30.1,43,,1001,0,0,30,0,0,2.8,110,ESE,37,,18.5
20010507-01:30,Mostly Cloudy,16,0,0,30.1,43,,1002,0,0,30,0,0,2.8,100,East,40.7,,22.2
20010507-02:30,Widespread Dust,17,0,0,31.4,43,,1003,0,0,31,0,0,2.5,100,East,,,31.5
20010507-03:30,Widespread Dust,16,0,0,31.9,38,,1003,0,0,32,0,0,2.5,100,East,,,27.8
20010507-04:30,Widespread Dust,16,0,0,34,34,,1003,0,0,34,0,0,2.5,100,East,,,27.8
20010507-05:30,Widespread Dust,17,0,0,35.6,34,,1004,0,0,35,0,0,2.8,120,ESE,,,31.5
20010507-06:30,Widespread Dust,18,0,0,37.2,34,,1003,0,0,36,0,0,2.8,100,East,,,22.2
20010507-07:30,Widespread Dust,19,0,0,40.5,33,,1002,0,0,38,0,0,2.5,150,SSE,,,7.4
20010507-08:30,Scattered Clouds,21,0,0,43.3,35,,1001,0,0,39,0,0,2.2,180,South,,,5.6
20010507-09:30,Scattered Clouds,21,0,0,44.5,33,,1001,0,0,40,0,0,2.2,200,SSW,,,7.4
20010507-10:30,Widespread Dust,19,0,0,41.6,31,,1000,0,0,39,0,0,2.4,80,East,,,14.8
20010507-11:30,Widespread Dust,19,0,0,41.6,31,,999,0,0,39,0,0,2.4,100,East,,,14.8
20010507-12:30,Widespread Dust,19,0,0,41.6,31,,999,0,0,39,0,0,2.5,80,East,,,13
20010507-13:30,Widespread Dust,20,0,0,41.3,35,,998,0,0,38,0,0,2.5,80,East,,,13
20010507-14:30,Haze,19,0,0,38.1,37,,999,0,0,36,0,0,2.5,90,East,,,11.1
20010507-15:30,Clear,17,0,0,35.6,34,,1000,0,0,35,0,0,2.5,90,East,,,14.8
20010507-16:30,Clear,19,0,0,35.7,41,,1001,0,0,34,0,0,2.5,120,ESE,,,13
20010507-17:30,Haze,16,0,0,34,34,,1001,0,0,34,0,0,2.5,80,East,,,14.8
20010507-18:30,Partly Cloudy,17,0,0,33.4,38,,1001,0,0,33,0,0,2.5,90,East,,,16.7
20010507-19:30,Partly Cloudy,18,0,0,34,41,,1000,0,0,33,0,0,2.5,90,East,,,18.5
20010507-20:30,Scattered Clouds,15,0,0,31.6,36,,1001,0,0,32,0,0,2.5,20,NNE,,,22.2
20010507-21:30,Scattered Clouds,19,0,0,33.5,46,,1000,0,0,32,0,0,2.5,90,East,,,13
20010507-22:30,Partly Cloudy,12,0,0,29,33,,1003,0,0,30,0,0,,0,North,,,
20010507-23:30,Widespread Dust,12,0,0,26.8,39,,1002,0,0,27,0,0,2.5,30,NNE,,,27.8
20010508-00:30,Partly Cloudy,14,0,0,27.8,42,,1002,0,0,28,0,0,2.5,60,ENE,,,13
20010508-01:30,Scattered Clouds,14,0,0,28.6,40,,1002,0,0,29,0,0,2.5,70,ENE,,,13
20010508-02:30,Scattered Clouds,15,0,0,29.7,40,,1003,0,0,30,0,0,2.8,90,East,,,14.8
20010508-03:30,Scattered Clouds,17,0,0,33.4,38,,1003,0,0,33,0,0,2.8,120,ESE,,,14.8
20010508-04:30,Partly Cloudy,17,0,0,35.6,34,,1003,0,0,35,0,0,2.8,150,SSE,,,13
20010508-05:30,Partly Cloudy,19,0,0,39.3,35,,1002,0,0,37,0,0,3,200,SSW,,,9.3
20010508-06:30,Partly Cloudy,,0,0,,N/A,,1002,0,0,,0,0,,230,SW,,,9.3
20010508-07:30,Scattered Clouds,18,0,0,41.9,27,,1001,0,0,40,0,0,2.5,230,SW,,,11.1
20010508-08:30,Scattered Clouds,16,0,0,40.7,24,,1000,0,0,40,0,0,2.2,200,SSW,,,11.1
20010508-09:30,Scattered Clouds,19,0,0,44.2,28,,1000,0,0,41,0,0,2.2,290,WNW,,,9.3
20010508-10:30,Scattered Clouds,15,0,0,42.3,20,,999,0,0,42,0,0,2.5,320,NW,,,18.5
20010508-11:30,Scattered Clouds,14,0,0,40.8,20,,999,0,0,41,0,0,2.8,300,WNW,,,22.2
20010508-12:30,Clear,12,0,0,40.1,18,,999,0,0,41,0,0,2.5,360,North,,,25.9
20010508-13:30,Clear,14,0,0,38.5,22,,999,0,0,39,0,0,2.5,330,NNW,,,13
20010508-14:30,Clear,14,0,0,36.4,25,,999,0,0,37,0,0,2.5,280,West,,,9.3
20010508-15:30,Haze,14,0,0,35.5,27,,1000,0,0,36,0,0,2.2,250,WSW,,,5.6
20010508-16:30,Haze,11,0,0,,22,,1000,0,0,36,0,0,2.5,320,NW,,,18.5
20010508-17:30,Haze,12,0,0,32.7,26,,1001,0,0,34,0,0,2.5,300,WNW,,,11.1
20010508-18:30,Haze,12,0,0,31.7,28,,1000,0,0,33,0,0,2.5,310,NW,,,14.8
20010508-19:30,Haze,12,0,0,31.7,28,,1000,0,0,33,0,0,2.5,300,WNW,,,11.1
20010508-20:30,Haze,12,0,0,30.7,29,,1000,0,0,32,0,0,2.5,300,WNW,,,13
20010508-21:30,Haze,11,0,0,,29,,1000,0,0,31,0,0,2.5,230,SW,,,9.3
20010508-22:30,Haze,12,0,0,29,33,,1000,0,0,30,0,0,2.2,240,WSW,,,11.1
20010508-23:30,Haze,12,0,0,28.2,35,,1000,0,0,29,0,0,2.2,240,WSW,,,9.3
20010509-00:30,Clear,13,0,0,28.4,37,,1000,0,0,29,0,0,2,230,SW,,,9.3
20010509-01:30,Clear,13,0,0,28.4,37,,1001,0,0,29,0,0,2,230,SW,,,7.4
20010509-02:30,Clear,13,0,0,30.9,31,,1002,0,0,32,0,0,1.7,250,WSW,,,9.3
20010509-03:30,Smoke,16,0,0,35.1,32,,1002,0,0,35,0,0,2.2,280,West,,,13
20010509-04:30,Clear,14,0,0,36.4,25,,1002,0,0,37,0,0,2.5,280,West,,,20.4
20010509-05:30,Clear,13,0,0,38.3,21,,1001,0,0,39,0,0,2.5,280,West,,,18.5
20010509-06:30,Clear,13,0,0,39.4,20,,1001,0,0,40,0,0,2.2,270,West,33.3,,14.8
20010509-08:30,Widespread Dust,13,0,0,41.5,18,,999,0,0,42,0,0,2,300,WNW,40.7,,22.2
20010509-09:30,Widespread Dust,15,0,0,42.3,20,,998,0,0,42,0,0,1.5,280,West,40.7,,22.2
20010509-10:30,Widespread Dust,14,0,0,43,18,,997,0,0,43,0,0,1.5,290,WNW,37,,18.5
20010509-11:30,Widespread Dust,14,0,0,41.9,19,,997,0,0,42,0,0,1.5,280,West,37,,18.5
20010509-12:30,Widespread Dust,15,0,0,42.3,20,,997,0,0,42,0,0,1.5,290,WNW,33.3,,14.8
20010509-13:30,Widespread Dust,15,0,0,41.6,22,,997,0,0,41,0,0,1.5,290,WNW,,,22.2
20010509-14:30,Widespread Dust,14,0,0,39.7,21,,998,0,0,40,0,0,1.5,270,West,,,18.5
20010509-15:30,Widespread Dust,13,0,0,39.4,20,,998,0,0,40,0,0,1.5,270,West,,,22.2
20010509-16:30,Widespread Dust,12,0,0,38,20,,999,0,0,39,0,0,2.2,260,West,,,22.2
20010509-17:30,Widespread Dust,13,0,0,37.1,22,,999,0,0,38,0,0,2.2,300,WNW,,,22.2
20010509-18:30,Widespread Dust,14,0,0,36.4,25,,999,0,0,37,0,0,2.4,280,West,,,18.5
20010509-19:30,Clear,14,0,0,34.3,28,,998,0,0,35,0,0,2.5,270,West,,,11.1
20010509-20:30,Clear,14,0,0,34.3,28,,998,0,0,35,0,0,2.7,270,West,,,14.8
20010509-21:30,Clear,12,0,0,32.7,26,,998,0,0,34,0,0,2.8,290,WNW,,,14.8
20010509-22:30,Clear,13,0,0,33,28,,998,0,0,34,0,0,2.8,280,West,,,18.5
20010509-23:30,Partly Cloudy,12,0,0,32.7,26,,999,0,0,34,0,0,2.8,250,WSW,,,14.8
20010510-00:30,Clear,12,0,0,32.7,26,,999,0,0,34,0,0,3,260,West,,,16.7
20010510-01:30,Clear,13,0,0,33,28,,999,0,0,34,0,0,3,250,WSW,,,18.5
20010510-02:30,Clear,13,0,0,35,25,,1000,0,0,36,0,0,,250,WSW,37,,18.5
20010510-03:30,Clear,13,0,0,36.2,24,,1000,0,0,37,0,0,2.5,260,West,37,,18.5
20010510-04:30,Clear,14,0,0,38.5,22,,999,0,0,39,0,0,2.5,270,West,40.7,,22.2
20010510-05:30,Clear,15,0,0,40.4,23,,999,0,0,40,0,0,2.5,280,West,37,,18.5
20010510-06:30,Widespread Dust,14,0,0,41.9,19,,998,0,0,42,0,0,2.2,280,West,46.3,,27.8
20010510-07:30,Widespread Dust,14,0,0,43,18,,998,0,0,43,0,0,2,290,WNW,55.6,,37
20010510-08:30,Widespread Dust,12,0,0,43.1,15,,997,0,0,44,0,0,2,280,West,55.6,,37
20010510-09:30,Widespread Dust,12,0,0,44,14,,996,0,0,45,0,0,2,280,West,51.9,,33.3
20010510-10:30,Widespread Dust,13,0,0,43.5,16,,995,0,0,44,0,0,1.5,280,West,51.9,,33.3
20010510-11:30,Widespread Dust,12,0,0,43.1,15,,995,0,0,44,0,0,1.1,280,West,51.9,,33.3
20010510-12:30,Widespread Dust,12,0,0,43.1,15,,995,0,0,44,0,0,1.2,280,West,46.3,,27.8
20010510-13:30,Widespread Dust,14,0,0,43,18,,996,0,0,43,0,0,1,280,West,,,27.8
20010510-14:30,Widespread Dust,14,0,0,40.8,20,,997,0,0,41,0,0,1,280,West,,,18.5
20010510-15:30,Widespread Dust,14,0,0,39.7,21,,997,0,0,40,0,0,1.2,280,West,,,14.8
20010510-16:30,Widespread Dust,15,0,0,37.9,25,,998,0,0,38,0,0,1.2,270,West,,,11.1
20010510-17:30,Clear,14,0,0,36.4,25,,998,0,0,37,0,0,1.2,270,West,,,11.1
20010510-18:00,Clear,14,0,0,36.4,25,,998,0,0,37,0,0,1.2,270,West,,,11.1
20010510-18:30,Clear,14,0,0,35.5,27,,999,0,0,36,0,0,1,250,WSW,,,9.3
20010510-19:30,Smoke,13,0,0,33.9,26,,998,0,0,35,0,0,1.2,270,West,,,9.3
20010510-20:30,Clear,13,0,0,33,28,,998,0,0,34,0,0,1.4,230,SW,,,13
20010510-21:30,Clear,13,0,0,31.9,29,,998,0,0,33,0,0,1.4,270,West,,,3.7
20010510-22:30,Clear,11,0,0,,26,,998,0,0,33,0,0,1.5,240,WSW,,,5.6
20010510-23:30,Haze,10,0,0,,24,,999,0,0,33,0,0,2.5,230,SW,,,14.8
20010511-00:30,Haze,10,0,0,,24,,999,0,0,33,0,0,2.5,260,West,,,7.4
20010511-01:30,Clear,12,0,0,32.7,26,,1000,0,0,34,0,0,2.2,270,West,,,11.1
20010511-02:30,Clear,13,0,0,35,25,,1001,0,0,36,0,0,2.2,290,WNW,,,9.3
20010511-03:30,Clear,13,0,0,36.2,24,,1002,0,0,37,0,0,2.5,300,WNW,,,14.8
20010511-04:30,Clear,12,0,0,36.9,21,,1002,0,0,38,0,0,2.5,310,NW,,,27.8
20010511-05:30,Clear,14,0,0,39.7,21,,1002,0,0,40,0,0,2.5,300,WNW,,,14.8
20010511-06:30,Clear,15,0,0,41.6,22,,1001,0,0,41,0,0,2.5,260,West,,,14.8
20010511-07:30,Clear,14,0,0,43,18,,1000,0,0,43,0,0,2.5,320,NW,,,22.2
20010511-08:30,Clear,13,0,0,44.5,15,,999,0,0,45,0,0,2.2,330,NNW,,,18.5
20010511-09:30,Clear,15,0,0,46.4,16,,998,0,0,46,0,0,1.6,330,NNW,,,18.5
20010511-10:30,Widespread Dust,13,0,0,45.3,14,,998,0,0,46,0,0,1.8,300,WNW,,,18.5
20010511-11:30,Widespread Dust,12,0,0,45.3,14,,997,0,0,46,0,0,1.4,320,NW,,,18.5
20010511-12:30,Clear,13,0,0,44.5,15,,997,0,0,45,0,0,1.4,310,NW,,,7.4
20010511-13:30,Clear,16,0,0,42,23,,998,0,0,41,0,0,1.4,80,East,,,18.5
20010511-14:30,Clear,17,0,0,40.1,27,,999,0,0,39,0,0,2,90,East,,,18.5
20010511-15:30,Clear,17,0,0,39.1,29,,1000,0,0,38,0,0,2.2,90,East,,,18.5
20010511-16:30,Clear,17,0,0,36.7,32,,1001,0,0,36,0,0,,0,North,,,
20010511-17:30,Clear,17,0,0,36.7,32,,1001,0,0,36,0,0,2.5,100,East,,,20.4
20010511-18:30,Clear,16,0,0,35.1,32,,1001,0,0,35,0,0,2.5,120,ESE,,,22.2
20010511-19:30,Haze,16,0,0,34,34,,1001,0,0,34,0,0,2.8,120,ESE,,,22.2
20010511-20:30,Haze,17,0,0,33.4,38,,1001,0,0,33,0,0,3,100,East,,,22.2
20010511-21:30,Haze,15,0,0,31.6,36,,1001,0,0,32,0,0,3,100,East,,,27.8
20010511-22:30,Haze,18,0,0,31.9,46,,1001,0,0,31,0,0,3,70,ENE,,,22.2
20010511-23:30,Haze,16,0,0,30.9,40,,1002,0,0,31,0,0,3,120,ESE,,,18.5
20010512-00:30,Haze,16,0,0,30.1,43,,1003,0,0,30,0,0,3,110,ESE,,,22.2
20010512-02:30,Haze,16,0,0,30.9,40,,1004,0,0,31,0,0,,90,East,,,22.2
20010512-03:30,Haze,16,0,0,33,36,,1004,0,0,33,0,0,3.5,110,ESE,,,18.5
20010512-04:30,Haze,16,0,0,35.1,32,,1004,0,0,35,0,0,3.5,120,ESE,,,14.8
20010512-05:30,Haze,19,0,0,39.3,35,,1004,0,0,37,0,0,,120,ESE,,,11.1
20010512-06:30,Haze,18,0,0,40.9,29,,1003,0,0,39,0,0,,120,ESE,,,11.1
20010512-07:30,Haze,19,0,0,42.7,29,,1002,0,0,40,0,0,,120,ESE,,,11.1
20010512-09:30,Clear,16,0,0,44.4,21,,1000,0,0,43,0,0,2.5,270,West,,,14.8
20010512-10:30,Clear,12,0,0,43.1,15,,1000,0,0,44,0,0,2.5,300,WNW,,,18.5
20010512-12:30,Clear,17,0,0,42.4,24,,999,0,0,41,0,0,2.5,90,East,,,16.7
20010512-13:30,Clear,17,0,0,40.1,27,,1000,0,0,39,0,0,2.5,100,East,,,22.2
20010512-14:30,Clear,16,0,0,38.5,27,,1000,0,0,38,0,0,2.5,110,ESE,,,22.2
20010512-15:30,Clear,16,0,0,36.2,30,,1001,0,0,36,0,0,2.5,100,East,,,27.8
20010512-16:30,Clear,17,0,0,35.6,34,,1001,0,0,35,0,0,2.5,80,East,,,22.2
20010512-17:30,Clear,17,0,0,34.5,36,,1001,0,0,34,0,0,2.5,90,East,,,14.8
20010512-18:30,Clear,16,0,0,34,34,,1001,0,0,34,0,0,2.8,90,East,,,14.8
20010512-19:30,Clear,15,0,0,32.6,34,,1001,0,0,33,0,0,2.8,120,ESE,,,22.2
20010512-20:30,Clear,15,0,0,31.6,36,,1000,0,0,32,0,0,2.8,90,East,,,22.2
20010512-21:30,Clear,15,0,0,30.6,38,,1000,0,0,31,0,0,2.8,110,ESE,,,22.2
20010512-22:30,Clear,15,0,0,30.6,38,,1001,0,0,31,0,0,2.8,110,ESE,,,18.5
20010512-23:30,Clear,16,0,0,30.9,40,,1001,0,0,31,0,0,2.8,130,SE,,,13
20010513-00:30,Clear,18,0,0,31.9,46,,1002,0,0,31,0,0,3,150,SSE,,,14.8
20010513-01:30,Clear,16,0,0,31.9,38,,1002,0,0,32,0,0,3,120,ESE,,,14.8
20010513-02:30,Clear,14,0,0,32.1,31,,1003,0,0,33,0,0,3,150,SSE,,,16.7
20010513-03:30,Clear,16,0,0,34,34,,1003,0,0,34,0,0,2.8,130,SE,,,11.1
20010513-04:30,Clear,15,0,0,36.9,27,,1003,0,0,37,0,0,3,250,WSW,,,14.8
20010513-05:30,Clear,14,0,0,38.5,22,,1003,0,0,39,0,0,3,300,WNW,,,11.1
20010513-06:30,Clear,14,0,0,40.8,20,,1002,0,0,41,0,0,3,310,NW,,,18.5
20010513-07:30,Clear,16,0,0,43.2,22,,1001,0,0,42,0,0,3,330,NNW,,,13
20010513-08:30,Clear,16,0,0,43.2,22,,1000,0,0,42,0,0,2.5,300,WNW,,,18.5
20010513-09:30,Clear,13,0,0,42.6,17,,999,0,0,43,0,0,2.5,300,WNW,,,22.2
20010513-10:30,Clear,12,0,0,43.1,15,,998,0,0,44,0,0,2.5,270,West,,,18.5
20010513-11:30,Clear,12,0,0,43.1,15,,998,0,0,44,0,0,2.8,300,WNW,,,22.2
20010513-12:30,Clear,12,0,0,42.2,16,,998,0,0,43,0,0,2.8,300,WNW,,,18.5
20010513-13:30,Clear,17,0,0,40.1,27,,999,0,0,39,0,0,2.5,50,NE,,,7.4
20010513-14:30,Clear,15,0,0,39.1,24,,999,0,0,39,0,0,2.2,70,ENE,,,14.8
20010513-15:30,Haze,15,0,0,36.9,27,,-9999,0,0,37,0,0,2.8,80,East,,,25.9
20010513-16:30,Haze,16,0,0,36.2,30,,1000,0,0,36,0,0,,90,East,,,18.5
20010513-17:30,Haze,16,0,0,35.1,32,,1000,0,0,35,0,0,3.5,110,ESE,,,14.8
20010513-18:30,Haze,16,0,0,35.1,32,,1000,0,0,35,0,0,3.5,110,ESE,,,14.8
20010513-19:30,Haze,15,0,0,33.6,32,,1000,0,0,34,0,0,3.5,90,East,,,18.5
20010513-20:30,Haze,16,0,0,34,34,,1000,0,0,34,0,0,,120,ESE,,,18.5
20010513-21:30,Haze,15,0,0,32.6,34,,1000,0,0,33,0,0,3,130,SE,,,18.5
20010513-22:30,Haze,15,0,0,31.6,36,,1000,0,0,32,0,0,3,150,SSE,,,14.8
20010513-23:30,Haze,15,0,0,31.6,36,,1001,0,0,32,0,0,3,150,SSE,,,11.1
20010514-00:30,Haze,14,0,0,30.3,35,,1002,0,0,31,0,0,2.5,140,SE,,,18.5
20010514-01:30,Clear,16,0,0,31.9,38,,1002,0,0,32,0,0,2.2,160,SSE,,,11.1
20010514-02:30,Clear,17,0,0,34.5,36,,1003,0,0,34,0,0,2.2,180,South,,,5.6
20010514-03:30,Clear,15,0,0,35.7,28,,1003,0,0,36,0,0,2.5,230,SW,,,9.3
20010514-04:30,Clear,13,0,0,36.2,24,,1003,0,0,37,0,0,3,250,WSW,,,18.5
20010514-05:30,Clear,13,0,0,38.3,21,,1003,0,0,39,0,0,4,270,West,,,18.5
20010514-06:30,Clear,14,0,0,39.7,21,,1003,0,0,40,0,0,4,270,West,,,13
20010514-07:30,Scattered Clouds,15,0,0,41.6,22,,1002,0,0,41,0,0,4,340,NNW,,,9.3
20010514-08:30,Scattered Clouds,17,0,0,44.9,22,,1002,0,0,43,0,0,4,20,NNE,,,9.3
20010514-09:30,Partly Cloudy,14,0,0,43,18,,1000,0,0,43,0,0,4,290,WNW,,,18.5
20010514-10:30,Partly Cloudy,15,0,0,43.4,19,,1000,0,0,43,0,0,4,280,West,,,18.5
20010514-11:30,Partly Cloudy,13,0,0,42.6,17,,999,0,0,43,0,0,4,290,WNW,,,20.4
20010514-12:30,Partly Cloudy,15,0,0,40.4,23,,999,0,0,40,0,0,4,120,ESE,,,22.2
20010514-13:30,Partly Cloudy,17,0,0,39.1,29,,999,0,0,38,0,0,3.5,100,East,,,14.8
20010514-14:30,Partly Cloudy,16,0,0,37.5,29,,1000,0,0,37,0,0,3,100,East,,,14.8
20010514-15:30,Partly Cloudy,15,0,0,35.7,28,,1000,0,0,36,0,0,3,80,East,,,24.1
20010514-16:30,Clear,14,0,0,33.3,30,,1001,0,0,34,0,0,3,90,East,,,24.1
20010514-17:30,Clear,15,0,0,32.6,34,,1002,0,0,33,0,0,3,100,East,,,18.5
20010514-18:30,Clear,14,0,0,32.1,31,,1003,0,0,33,0,0,3,110,ESE,,,18.5
20010514-19:30,Clear,14,0,0,31.2,33,,1003,0,0,32,0,0,3,120,ESE,,,20.4
20010514-20:30,Clear,14,0,0,31.2,33,,1002,0,0,32,0,0,3,140,SE,,,14.8
20010514-21:30,Haze,16,0,0,30.9,40,,1002,0,0,31,0,0,3,160,SSE,,,7.4
20010514-22:30,Haze,16,0,0,30.9,40,,1002,0,0,31,0,0,3,110,ESE,,,9.3
20010514-23:30,Haze,16,0,0,30.1,43,,1002,0,0,30,0,0,3,120,ESE,,,11.1
20010515-00:30,Haze,16,0,0,29.1,45,,1003,0,0,29,0,0,3,120,ESE,,,11.1
20010515-01:30,Haze,15,0,0,29.7,40,,1004,0,0,30,0,0,3,100,East,,,11.1
20010515-02:30,Haze,15,0,0,30.6,38,,1004,0,0,31,0,0,3,100,East,,,7.4
20010515-03:30,Clear,16,0,0,31.9,38,,1005,0,0,32,0,0,3,120,ESE,,,13
20010515-04:30,Clear,15,0,0,32.6,34,,1005,0,0,33,0,0,3,90,East,,,14.8
20010515-05:30,Clear,16,0,0,36.2,30,,1004,0,0,36,0,0,2.5,150,SSE,,,9.3
20010515-06:30,Clear,18,0,0,39.8,31,,1004,0,0,38,0,0,2.5,150,SSE,,,5.6
20010515-07:30,Clear,14,0,0,39.7,21,,1003,0,0,40,0,0,3,150,SSE,,,14.8
20010515-08:30,Partly Cloudy,13,0,0,40.5,19,,1003,0,0,41,0,0,4,200,SSW,,,22.2
20010515-09:30,Scattered Clouds,14,0,0,41.9,19,,1001,0,0,42,0,0,3.5,170,South,,,13
20010515-10:30,Scattered Clouds,14,0,0,43,18,,1000,0,0,43,0,0,3.5,190,South,,,7.4
20010515-11:30,Mostly Cloudy,12,0,0,41.2,17,,999,0,0,42,0,0,,170,South,,,18.5
20010515-12:30,Scattered Clouds,14,0,0,40.8,20,,999,0,0,41,0,0,3,210,SSW,,,13
20010515-13:30,Thunderstorms and Rain,11,0,0,,26,,1001,1,0,33,1,0,1,300,WNW,46.3,,27.8
20010515-14:30,Thunderstorms and Rain,9,0,0,,30,,1002,1,0,28,1,0,2.5,330,NNW,64.8,,46.3
20010515-15:30,Thunderstorms and Rain,13,0,0,30,33,,1003,1,0,31,1,0,3,260,West,,,14.8
20010515-16:30,Thunderstorm,8,0,0,,19,,1001,0,0,35,1,0,3,250,WSW,40.7,,22.2
20010515-17:30,Haze,12,0,0,28.2,35,,1004,0,0,29,0,0,4,60,ENE,,,18.5
20010515-18:30,Haze,11,0,0,,37,,1003,0,0,27,0,0,4,80,East,,,22.2
20010515-19:30,Haze,10,0,0,,36,,1003,0,0,26,0,0,4,70,ENE,,,22.2
20010515-20:30,Haze,12,0,0,,42,,1004,0,0,26,0,0,4,100,East,,,16.7
20010515-21:30,Haze,12,0,0,,44,,1004,0,0,25,0,0,4,80,East,,,18.5
20010515-22:30,Haze,13,0,0,,50,,1004,0,0,24,0,0,4,120,ESE,,,18.5
20010515-23:30,Haze,15,0,0,,54,,1004,0,0,25,0,0,4,100,East,,,11.1
20010516-00:30,Haze,15,0,0,,54,,1005,0,0,25,0,0,2.5,120,ESE,,,13
20010516-01:30,Haze,14,0,0,,50,,1006,0,0,25,0,0,2.5,80,East,,,9.3
20010516-02:30,Haze,13,0,0,27,42,,1006,0,0,27,0,0,2.5,110,ESE,,,22.2
20010516-03:30,Haze,13,0,0,28.4,37,,1006,0,0,29,0,0,2.8,150,SSE,,,25.9
20010516-04:30,Haze,13,0,0,29.2,35,,1006,0,0,30,0,0,3.5,130,SE,,,24.1
20010516-05:30,Haze,15,0,0,31.6,36,,1007,0,0,32,0,0,4,90,East,,,14.8
20010516-06:30,Haze,13,0,0,31.9,29,,1006,0,0,33,0,0,3,130,SE,,,22.2
20010516-07:30,Haze,13,0,0,33,28,,1006,0,0,34,0,0,2.8,180,South,,,22.2
20010516-08:30,Mostly Cloudy,13,0,0,31.9,29,,1006,0,0,33,0,0,2.5,230,SW,,,22.2
20010516-09:30,Mostly Cloudy,10,0,0,,24,,1005,0,0,33,0,0,2.5,170,South,,,14.8
20010516-10:30,Haze,11,0,0,,26,,1004,0,0,33,0,0,4,120,ESE,,,13
20010516-11:30,Haze,12,0,0,32.7,26,,1003,0,0,34,0,0,4,170,South,,,11.1
20010516-12:30,Haze,10,0,0,,26,,1003,0,0,32,0,0,4.5,180,South,,,18.5
20010516-13:30,Haze,11,0,0,,27,,1004,0,0,32,0,0,4.5,190,South,,,13
20010516-14:30,Haze,10,0,0,,29,,1004,0,0,30,0,0,3,200,SSW,,,18.5
20010516-15:30,Haze,10,0,0,,30,,1005,0,0,29,0,0,3,180,South,,,18.5
20010516-16:30,Haze,12,0,0,27.5,37,,1005,0,0,28,0,0,3,150,SSE,,,11.1
20010516-17:30,Haze,14,0,0,27.1,45,,1005,0,0,27,0,0,3,120,ESE,,,7.4
20010516-18:30,Haze,15,0,0,27.3,48,,1006,0,0,27,0,0,3,90,East,,,7.4
20010516-19:30,Haze,11,0,0,,39,,1005,0,0,26,0,0,3,90,East,,,18.5
20010516-20:30,Haze,13,0,0,,44,,1005,0,0,26,0,0,3,110,ESE,,,14.8
20010516-21:30,Haze,12,0,0,,42,,1004,0,0,26,0,0,3,120,ESE,,,14.8
20010516-22:30,Haze,12,0,0,,44,,1004,0,0,25,0,0,3,140,SE,,,9.3
